date,open,high,low.close,volume,unadjClose,flag
19850802,192.11,192.11,191.27,191.48,8786,191.48,1.0
19850805,191.48,191.48,189.95,190.62,7961,190.62,1.0
19850806,190.62,190.72,187.87,187.93,10400,187.93,1.0
19850807,187.93,187.93,187.39,187.68,10000,187.68,1.0
19850808,187.68,188.96,187.68,188.95,10290,188.95,1.0
19850809,188.95,189.05,188.11,188.32,8175,188.32,1.0
19850812,188.32,188.32,187.43,187.63,7734,187.63,1.0
19850813,187.63,188.15,186.51,187.3,8030,187.3,1.0
19850814,187.3,187.87,187.3,187.41,8578,187.41,1.0
19850815,187.41,187.74,186.62,187.26,8610,187.26,1.0
19850816,187.26,187.26,186.1,186.1,8791,186.1,1.0
19850819,186.1,186.82,186.1,186.38,6793,186.38,1.0
19850820,186.38,188.27,186.38,188.08,9123,188.08,1.0
19850821,188.08,189.16,188.08,189.16,9488,189.16,1.0
19850822,189.11,189.23,187.2,187.36,9060,187.36,1.0
19850823,187.22,187.35,186.59,187.17,7527,187.17,1.0
19850826,187.17,187.44,186.46,187.31,7029,187.31,1.0
19850827,187.31,188.1,187.31,188.1,8214,188.1,1.0
19850828,188.1,188.83,187.9,188.83,8853,188.83,1.0
19850829,188.73,188.94,188.38,188.93,8566,188.93,1.0
19850830,188.93,189.13,188.0,188.63,8162,188.63,1.0
19850903,188.63,188.63,187.38,187.91,8119,187.91,1.0
19850904,187.91,187.92,186.97,187.37,8551,187.37,1.0
19850905,187.37,187.52,186.89,187.27,9448,187.27,1.0
19850906,187.27,188.43,187.27,188.24,9504,188.24,1.0
19850909,188.24,188.8,187.9,188.25,8985,188.25,1.0
19850910,188.25,188.26,186.5,186.9,10470,186.9,1.0
19850911,186.9,186.9,184.79,185.03,10040,185.03,1.0
19850912,185.03,185.21,183.49,183.69,10710,183.69,1.0
19850913,183.69,184.19,182.05,182.91,11140,182.91,1.0
19850916,182.91,182.91,182.45,182.88,6670,182.88,1.0
19850917,182.88,182.88,180.78,181.36,11190,181.36,1.0
19850918,181.36,181.83,180.81,181.71,10570,181.71,1.0
19850919,181.71,183.4,181.71,183.39,10030,183.39,1.0
19850920,183.39,183.99,182.04,182.05,10140,182.05,1.0
19850923,182.05,184.65,182.05,184.3,10480,184.3,1.0
19850924,184.3,184.3,182.42,182.62,9787,182.62,1.0
19850925,182.62,182.62,180.62,180.66,9212,180.66,1.0
19850926,180.66,181.29,179.45,181.29,10610,181.29,1.0
19850930,181.3,182.08,181.22,182.08,10360,182.08,1.0
19851001,182.06,185.08,182.02,185.07,13020,185.07,1.0
19851002,185.07,185.94,184.06,184.06,14730,184.06,1.0
19851003,184.06,185.17,183.59,184.36,12750,184.36,1.0
19851004,184.36,184.36,182.65,183.22,10120,183.22,1.0
19851007,183.22,183.22,181.3,181.87,9555,181.87,1.0
19851008,181.87,182.3,181.16,181.87,9717,181.87,1.0
19851009,181.87,183.27,181.87,182.52,9914,182.52,1.0
19851010,182.52,182.79,182.05,182.78,9091,182.78,1.0
19851011,182.78,184.28,182.61,184.28,9637,184.28,1.0
19851014,184.31,186.37,184.28,186.37,7854,186.37,1.0
19851015,186.37,187.16,185.66,186.08,11040,186.08,1.0
19851016,186.08,187.98,186.08,187.98,11740,187.98,1.0
19851017,187.98,188.52,187.42,187.66,14050,187.66,1.0
19851018,187.66,188.11,186.89,187.04,10710,187.04,1.0
19851021,187.04,187.3,186.79,186.96,9568,186.96,1.0
19851022,186.96,188.56,186.96,188.04,11130,188.04,1.0
19851023,188.04,189.09,188.04,189.09,12170,189.09,1.0
19851024,189.09,189.45,188.41,188.5,12310,188.5,1.0
19851025,188.5,188.51,187.32,187.52,10180,187.52,1.0
19851028,187.52,187.76,186.93,187.76,9788,187.76,1.0
19851029,187.76,189.78,187.76,189.23,11060,189.23,1.0
19851030,189.23,190.09,189.14,190.07,12040,190.07,1.0
19851031,190.07,190.15,189.35,189.82,12150,189.82,1.0
19851101,189.82,191.53,189.37,191.53,12940,191.53,1.0
19851104,191.45,191.96,190.66,191.25,10490,191.25,1.0
19851105,191.25,192.43,190.99,192.37,11920,192.37,1.0
19851106,192.37,193.01,191.83,192.76,12950,192.76,1.0
19851107,192.78,192.96,192.16,192.62,11900,192.62,1.0
19851108,192.62,193.97,192.53,193.72,11500,193.72,1.0
19851111,193.72,197.29,193.7,197.28,12650,197.28,1.0
19851112,197.28,198.66,196.97,198.08,17080,198.08,1.0
19851113,198.08,198.11,196.91,197.1,10970,197.1,1.0
19851114,197.1,199.19,196.88,199.06,12490,199.06,1.0
19851115,199.06,199.58,197.9,198.11,13020,198.11,1.0
19851118,198.11,198.71,197.51,198.71,10840,198.71,1.0
19851119,198.71,199.52,198.01,198.67,12610,198.67,1.0
19851120,198.67,199.2,198.52,198.99,10510,198.99,1.0
19851121,198.99,201.43,198.99,201.41,15030,201.41,1.0
19851122,201.41,202.01,201.05,201.52,13380,201.52,1.0
19851125,201.52,201.52,200.08,200.35,9171,200.35,1.0
19851126,200.35,201.16,200.11,200.67,12310,200.67,1.0
19851127,200.67,202.65,200.67,202.54,14370,202.54,1.0
19851129,202.54,203.4,201.92,202.17,8406,202.17,1.0
19851202,202.17,202.19,200.2,200.46,10350,200.46,1.0
19851203,200.46,200.98,200.1,200.86,10970,200.86,1.0
19851204,200.86,204.23,200.86,204.23,15320,204.23,1.0
19851205,204.23,205.86,203.79,203.88,18100,203.88,1.0
19851206,203.88,203.88,202.45,202.99,12550,202.99,1.0
19851209,202.99,204.65,202.98,204.25,14400,204.25,1.0
19851210,204.25,205.16,203.68,204.39,15650,204.39,1.0
19851211,204.39,206.68,204.17,206.31,17850,206.31,1.0
19851212,206.31,207.65,205.83,206.73,17050,206.73,1.0
19851213,206.73,210.31,206.73,209.94,17790,209.94,1.0
19851216,209.94,213.08,209.91,212.02,17600,212.02,1.0
19851217,212.02,212.45,210.58,210.65,15520,210.65,1.0
19851218,210.65,211.23,209.24,209.81,13790,209.81,1.0
19851219,209.81,210.13,209.25,210.02,13020,210.02,1.0
19851220,210.02,211.77,210.02,210.94,17030,210.94,1.0
19851223,210.57,210.94,208.44,208.57,10790,208.57,1.0
19851224,208.57,208.57,206.44,207.14,7830,207.14,1.0
19851226,207.14,207.76,207.05,207.65,6205,207.65,1.0
19851227,207.65,209.62,207.65,209.61,8156,209.61,1.0
19851230,209.61,210.7,209.17,210.68,9197,210.68,1.0
19851231,210.68,211.61,210.68,211.28,11270,211.28,1.0
19860102,211.28,211.28,208.93,209.59,9896,209.59,1.0
19860103,209.59,210.88,209.51,210.88,10500,210.88,1.0
19860106,210.88,210.98,209.93,210.65,9961,210.65,1.0
19860107,210.65,213.8,210.65,213.8,15300,213.8,1.0
19860108,213.8,214.57,207.49,207.97,18030,207.97,1.0
19860109,207.97,207.97,204.51,206.11,17650,206.11,1.0
19860110,206.11,207.33,205.52,205.96,12280,205.96,1.0
19860113,205.96,206.83,205.52,206.72,10870,206.72,1.0
19860114,206.72,207.37,206.06,206.64,11390,206.64,1.0
19860115,206.64,208.27,206.64,208.26,12240,208.26,1.0
19860116,208.26,209.18,207.61,209.17,13050,209.17,1.0
19860117,209.17,209.4,207.59,208.43,13210,208.43,1.0
19860120,208.43,208.43,206.62,207.53,8534,207.53,1.0
19860121,207.53,207.78,205.05,205.79,12830,205.79,1.0
19860122,205.79,206.03,203.41,203.49,13120,203.49,1.0
19860123,203.49,204.43,202.6,204.25,13030,204.25,1.0
19860124,204.25,206.43,204.25,206.43,12890,206.43,1.0
19860127,206.43,207.69,206.43,207.39,12290,207.39,1.0
19860128,207.42,209.82,207.4,209.81,14570,209.81,1.0
19860129,209.81,212.36,209.81,210.29,19380,210.29,1.0
19860130,210.29,211.54,209.15,209.33,12530,209.33,1.0
19860131,209.33,212.42,209.19,211.78,14350,211.78,1.0
19860203,211.78,214.18,211.6,213.96,14530,213.96,1.0
19860204,213.96,214.57,210.82,212.79,17570,212.79,1.0
19860205,212.84,213.03,211.21,212.96,13430,212.96,1.0
19860206,212.96,214.51,212.6,213.47,14610,213.47,1.0
19860207,213.47,215.27,211.13,214.56,14440,214.56,1.0
19860210,214.56,216.24,214.47,216.24,12990,216.24,1.0
19860211,216.24,216.67,215.54,215.92,14130,215.92,1.0
19860212,215.92,216.28,215.13,215.97,13640,215.97,1.0
19860213,215.97,217.41,215.38,217.4,13650,217.4,1.0
19860214,217.4,219.76,217.22,219.76,15560,219.76,1.0
19860218,219.76,222.45,219.26,222.45,16020,222.45,1.0
19860219,222.45,222.96,219.73,219.76,15200,219.76,1.0
19860220,219.76,222.22,219.22,222.22,13970,222.22,1.0
19860221,222.22,224.62,222.22,224.62,17760,224.62,1.0
19860224,224.58,225.29,223.31,224.34,14470,224.34,1.0
19860225,224.34,224.4,222.63,223.79,14800,223.79,1.0
19860226,223.72,224.59,223.15,224.04,15800,224.04,1.0
19860227,224.04,226.88,223.41,226.77,18170,226.77,1.0
19860228,226.77,227.92,225.42,226.92,19170,226.92,1.0
19860303,226.92,226.92,224.41,225.42,14270,225.42,1.0
19860304,225.42,227.33,223.94,224.38,17450,224.38,1.0
19860305,224.14,224.37,222.18,224.34,15460,224.34,1.0
19860306,224.39,225.5,224.13,225.13,15900,225.13,1.0
19860307,225.13,226.33,224.44,225.57,16320,225.57,1.0
19860310,225.57,226.98,225.36,226.58,12990,226.58,1.0
19860311,226.58,231.81,226.58,231.69,18730,231.69,1.0
19860312,231.69,234.7,231.68,232.54,21030,232.54,1.0
19860313,232.54,233.89,231.27,233.19,17150,233.19,1.0
19860314,233.19,236.55,232.58,236.55,18190,236.55,1.0
19860317,236.55,236.55,233.69,234.67,13750,234.67,1.0
19860318,234.67,236.52,234.14,235.78,14800,235.78,1.0
19860319,235.78,236.52,235.13,235.6,15000,235.6,1.0
19860320,235.6,237.09,235.6,236.54,14800,236.54,1.0
19860321,236.54,237.35,233.29,233.34,19910,233.34,1.0
19860324,233.34,235.33,232.92,235.33,14380,235.33,1.0
19860325,235.33,235.33,233.62,234.72,13930,234.72,1.0
19860326,234.72,237.79,234.71,237.3,16150,237.3,1.0
19860327,237.3,240.11,237.3,238.97,17810,238.97,1.0
19860331,238.97,239.86,238.08,238.9,13440,238.9,1.0
19860401,238.9,239.1,234.57,235.14,16740,235.14,1.0
19860402,235.14,235.71,233.4,235.71,14530,235.71,1.0
19860403,235.71,236.42,232.07,232.47,14820,232.47,1.0
19860404,232.47,232.56,228.32,228.69,14730,228.69,1.0
19860407,228.69,228.83,226.3,228.63,12980,228.63,1.0
19860408,228.63,233.7,228.63,233.52,14630,233.52,1.0
19860409,233.52,235.57,232.13,233.75,15630,233.75,1.0
19860410,233.75,236.54,233.75,236.44,18480,236.44,1.0
19860411,236.44,237.85,235.13,235.97,13940,235.97,1.0
19860414,235.97,237.48,235.43,237.28,10670,237.28,1.0
19860415,237.28,238.09,236.64,237.73,12370,237.73,1.0
19860416,237.73,242.57,237.73,242.22,17380,242.22,1.0
19860417,242.22,243.36,241.89,243.03,16140,243.03,1.0
19860418,243.03,243.47,241.74,242.38,15360,242.38,1.0
19860421,242.38,244.78,241.88,244.74,13610,244.74,1.0
19860422,244.74,245.47,241.3,242.42,16150,242.42,1.0
19860423,242.42,242.42,240.08,241.75,14970,241.75,1.0
19860424,241.75,243.13,241.65,242.02,14660,242.02,1.0
19860425,242.02,242.8,240.91,242.29,14230,242.29,1.0
19860428,242.29,243.08,241.23,243.08,12390,243.08,1.0
19860429,243.08,243.57,239.23,240.51,14880,240.51,1.0
19860430,240.52,240.52,235.26,235.52,14750,235.52,1.0
19860501,235.52,236.01,234.21,235.16,14650,235.16,1.0
19860502,235.16,236.52,234.15,234.79,12630,234.79,1.0
19860505,234.79,237.73,234.79,237.73,10240,237.73,1.0
19860506,237.73,238.28,236.26,237.24,12120,237.24,1.0
19860507,236.56,237.24,233.98,236.08,12990,236.08,1.0
19860508,236.08,237.96,236.08,237.13,13600,237.13,1.0
19860509,237.13,238.01,235.85,237.85,13740,237.85,1.0
19860512,237.85,238.53,237.02,237.58,12540,237.58,1.0
19860513,237.58,237.87,236.02,236.41,11920,236.41,1.0
19860514,236.41,237.54,235.85,237.54,13210,237.54,1.0
19860515,237.54,237.54,233.93,234.43,13160,234.43,1.0
19860516,234.43,234.43,232.26,232.76,11350,232.76,1.0
19860519,232.76,233.54,232.41,233.2,8584,233.2,1.0
19860520,233.2,236.12,232.58,236.11,11300,236.11,1.0
19860521,236.11,236.83,235.45,235.45,11710,235.45,1.0
19860522,235.45,240.25,235.45,240.12,14490,240.12,1.0
19860523,240.12,242.16,240.12,241.35,13020,241.35,1.0
19860527,241.35,244.76,241.35,244.75,12120,244.75,1.0
19860528,244.75,247.4,244.75,246.63,15960,246.63,1.0
19860529,246.63,248.32,245.29,247.98,13570,247.98,1.0
19860530,247.98,249.19,246.43,247.35,15120,247.35,1.0
19860602,246.04,247.74,243.83,245.04,12060,245.04,1.0
19860603,245.04,245.51,243.67,245.51,11470,245.51,1.0
19860604,245.51,246.3,242.59,243.94,11700,243.94,1.0
19860605,243.94,245.66,243.41,245.65,11090,245.65,1.0
19860606,245.65,246.07,244.43,245.67,11090,245.67,1.0
19860609,245.67,245.67,239.68,239.96,12330,239.96,1.0
19860610,239.96,240.08,238.23,239.58,12500,239.58,1.0
19860611,239.58,241.13,239.21,241.13,12740,241.13,1.0
19860612,241.24,241.64,240.7,241.49,10910,241.49,1.0
19860613,241.71,245.91,241.71,245.73,14120,245.73,1.0
19860616,245.73,246.5,245.17,246.13,11210,246.13,1.0
19860617,246.13,246.26,243.6,244.35,12310,244.35,1.0
19860618,244.35,245.25,242.57,244.99,11700,244.99,1.0
19860619,244.99,245.8,244.05,244.06,12900,244.06,1.0
19860620,244.06,247.6,243.98,247.58,14910,247.58,1.0
19860623,247.58,247.58,244.45,245.26,12380,245.26,1.0
19860624,245.26,248.26,244.53,247.03,14060,247.03,1.0
19860625,247.03,250.13,247.03,248.93,16180,248.93,1.0
19860626,248.93,249.43,247.72,248.74,13410,248.74,1.0
19860627,248.74,249.74,248.74,249.6,12380,249.6,1.0
19860630,249.6,251.81,249.6,250.84,13510,250.84,1.0
19860701,250.67,252.04,250.53,252.04,14770,252.04,1.0
19860702,252.04,253.2,251.79,252.7,15000,252.7,1.0
19860703,252.7,252.94,251.23,251.79,10830,251.79,1.0
19860707,251.79,251.81,243.63,244.05,13820,244.05,1.0
19860708,244.05,244.06,239.07,241.59,17410,241.59,1.0
19860709,241.59,243.07,241.46,242.82,14290,242.82,1.0
19860710,242.82,243.44,239.66,243.01,14620,243.01,1.0
19860711,243.01,243.48,241.68,242.22,12450,242.22,1.0
19860714,242.22,242.22,238.04,238.11,12320,238.11,1.0
19860715,238.09,238.12,233.6,233.66,18400,233.66,1.0
19860716,233.66,236.19,233.66,235.01,16080,235.01,1.0
19860717,235.01,236.65,235.01,236.07,13240,236.07,1.0
19860718,236.07,238.22,233.94,236.36,14970,236.36,1.0
19860721,236.36,236.45,235.53,236.24,10630,236.24,1.0
19860722,236.24,238.42,235.92,238.18,13850,238.18,1.0
19860723,238.19,239.25,238.17,238.67,13330,238.67,1.0
19860724,238.69,239.05,237.32,237.95,13470,237.95,1.0
19860725,237.99,240.36,237.95,240.22,13200,240.22,1.0
19860728,240.2,240.25,235.23,236.01,12800,236.01,1.0
19860729,235.72,236.01,234.4,234.55,11570,234.55,1.0
19860730,234.57,237.38,233.07,236.59,14670,236.59,1.0
19860731,236.59,236.92,235.89,236.12,11270,236.12,1.0
19860801,236.12,236.89,234.59,234.91,11490,234.91,1.0
19860804,234.91,236.86,231.92,235.99,13000,235.99,1.0
19860805,235.99,238.31,235.97,237.03,15310,237.03,1.0
19860806,237.03,237.35,235.48,236.84,12750,236.84,1.0
19860807,236.84,238.02,236.31,237.04,12240,237.04,1.0
19860808,237.04,238.06,236.37,236.88,10630,236.88,1.0
19860811,236.88,241.2,236.87,240.68,12560,240.68,1.0
19860812,240.68,243.37,240.35,243.34,13170,243.34,1.0
19860813,243.34,246.51,243.06,245.67,15640,245.67,1.0
19860814,245.67,246.79,245.53,246.25,12380,246.25,1.0
19860815,246.25,247.15,245.7,247.15,12350,247.15,1.0
19860818,247.15,247.83,245.48,247.38,11280,247.38,1.0
19860819,247.38,247.42,245.82,246.51,10930,246.51,1.0
19860820,246.53,249.77,246.51,249.77,15660,249.77,1.0
19860821,249.77,250.45,249.11,249.67,13520,249.67,1.0
19860822,249.67,250.61,249.27,250.19,11810,250.19,1.0
19860825,250.19,250.26,247.76,247.81,10440,247.81,1.0
19860826,247.81,252.91,247.81,252.84,15660,252.84,1.0
19860827,252.84,254.24,252.66,253.3,14330,253.3,1.0
19860828,253.3,253.67,251.91,252.84,12510,252.84,1.0
19860829,252.84,254.07,251.73,252.93,12530,252.93,1.0
19860902,252.93,253.3,248.14,248.52,13550,248.52,1.0
19860903,248.52,250.08,247.59,250.08,15430,250.08,1.0
19860904,250.08,254.01,250.03,253.83,18940,253.83,1.0
19860905,253.83,254.13,250.33,250.47,18060,250.47,1.0
19860908,250.47,250.47,247.02,248.14,15330,248.14,1.0
19860909,248.14,250.21,246.94,247.67,13750,247.67,1.0
19860910,247.67,247.76,246.11,247.06,14030,247.06,1.0
19860911,247.06,247.06,234.67,235.18,23760,235.18,1.0
19860912,235.18,235.45,228.74,230.67,24050,230.67,1.0
19860915,230.67,232.82,229.44,231.94,15560,231.94,1.0
19860916,231.93,231.94,228.32,231.72,13120,231.72,1.0
19860917,231.73,233.81,231.38,231.68,14100,231.68,1.0
19860918,231.67,232.87,230.57,232.31,13220,232.31,1.0
19860919,232.3,232.31,230.69,232.21,15390,232.21,1.0
19860922,232.2,234.93,232.2,234.93,12610,234.93,1.0
19860923,234.96,235.88,234.5,235.67,13260,235.67,1.0
19860924,235.66,237.06,235.53,236.28,13460,236.28,1.0
19860925,231.83,236.28,230.67,231.83,13430,231.83,1.0
19860926,231.83,233.68,230.64,232.23,11530,232.23,1.0
19860929,232.23,232.23,228.08,229.91,11560,229.91,1.0
19860930,229.91,233.01,229.91,231.32,12490,231.32,1.0
19861001,231.32,234.62,231.32,233.6,14360,233.6,1.0
19861002,233.6,234.33,232.77,233.92,12810,233.92,1.0
19861003,233.92,236.16,232.79,233.71,12810,233.71,1.0
19861006,233.71,235.34,233.17,234.78,8825,234.78,1.0
19861007,234.74,235.18,233.46,234.41,12510,234.41,1.0
19861008,234.41,236.84,233.68,236.68,14170,236.68,1.0
19861009,236.67,238.2,235.72,235.85,15340,235.85,1.0
19861010,235.84,236.27,235.31,235.48,10510,235.48,1.0
19861013,235.52,235.91,235.02,235.91,5499,235.91,1.0
19861014,235.9,236.37,234.37,235.37,11680,235.37,1.0
19861015,235.36,239.03,235.27,238.8,14430,238.8,1.0
19861016,238.83,240.18,238.8,239.53,15690,239.53,1.0
19861017,239.5,239.53,237.71,238.84,12410,238.84,1.0
19861020,238.84,238.84,234.78,235.97,10900,235.97,1.0
19861021,236.03,236.49,234.95,235.88,11000,235.88,1.0
19861022,235.89,236.64,235.82,236.26,11400,236.26,1.0
19861023,236.28,239.76,236.26,239.28,15090,239.28,1.0
19861024,239.3,239.65,238.25,238.26,13750,238.26,1.0
19861027,238.22,238.77,236.72,238.77,13320,238.77,1.0
19861028,238.81,240.58,238.77,239.26,14590,239.26,1.0
19861029,239.23,241.0,238.98,240.94,16440,240.94,1.0
19861030,240.97,244.08,240.94,243.71,19420,243.71,1.0
19861031,243.7,244.51,242.95,243.98,14720,243.98,1.0
19861103,243.97,245.8,243.93,245.8,13820,245.8,1.0
19861104,245.8,246.43,244.42,246.2,16320,246.2,1.0
19861105,246.09,247.05,245.21,246.58,18320,246.58,1.0
19861106,246.54,246.9,244.3,245.87,16530,245.87,1.0
19861107,245.85,246.13,244.92,245.77,14230,245.77,1.0
19861110,245.75,246.22,244.68,246.13,12020,246.13,1.0
19861111,246.15,247.1,246.12,247.08,11850,247.08,1.0
19861112,247.06,247.67,245.68,246.64,16220,246.64,1.0
19861113,246.63,246.66,242.98,243.02,16400,243.02,1.0
19861114,243.01,244.51,241.96,244.5,17210,244.5,1.0
19861117,244.5,244.8,242.29,243.21,13330,243.21,1.0
19861118,243.2,243.23,236.65,236.78,18530,236.78,1.0
19861119,236.77,237.94,235.51,237.66,18330,237.66,1.0
19861120,237.66,242.05,237.66,242.05,15810,242.05,1.0
19861121,242.03,246.38,241.97,245.86,20070,245.86,1.0
19861124,245.86,248.0,245.21,247.45,15080,247.45,1.0
19861125,247.44,248.18,246.3,248.17,15460,248.17,1.0
19861126,248.14,248.9,247.73,248.77,15200,248.77,1.0
19861128,248.82,249.22,248.07,249.22,9353,249.22,1.0
19861201,249.22,249.22,245.72,249.05,13380,249.05,1.0
19861202,249.06,254.0,249.05,254.0,23040,254.0,1.0
19861203,254.0,254.87,253.24,253.85,20010,253.85,1.0
19861204,253.85,254.42,252.88,253.04,15690,253.04,1.0
19861205,253.05,253.89,250.71,251.17,13980,251.17,1.0
19861208,251.16,252.36,248.82,251.16,15900,251.16,1.0
19861209,251.16,251.27,249.25,249.28,12870,249.28,1.0
19861210,249.28,251.53,248.94,250.96,13970,250.96,1.0
19861211,250.97,250.98,247.15,248.17,13600,248.17,1.0
19861212,248.17,248.31,247.02,247.35,12660,247.35,1.0
19861215,247.31,248.23,244.92,248.21,14820,248.21,1.0
19861216,248.21,250.04,247.4,250.04,15700,250.04,1.0
19861217,250.01,250.04,247.19,247.56,14880,247.56,1.0
19861218,247.56,247.81,246.45,246.78,15540,246.78,1.0
19861219,246.79,249.96,245.89,249.73,24470,249.73,1.0
19861222,249.73,249.73,247.45,248.75,15760,248.75,1.0
19861223,248.75,248.75,245.85,246.34,18870,246.34,1.0
19861224,246.34,247.22,246.02,246.75,9541,246.75,1.0
19861226,246.75,247.09,246.73,246.92,4886,246.92,1.0
19861229,246.9,246.92,244.31,244.67,9980,244.67,1.0
19861230,244.66,244.67,243.04,243.37,12620,243.37,1.0
19861231,243.37,244.03,241.28,242.17,13920,242.17,1.0
19870102,242.17,246.45,242.17,246.45,9188,246.45,1.0
19870105,246.45,252.57,246.45,252.19,18190,252.19,1.0
19870106,252.2,253.99,252.14,252.78,18930,252.78,1.0
19870107,252.78,255.72,252.65,255.33,19090,255.33,1.0
19870108,255.36,257.28,254.97,257.28,19450,257.28,1.0
19870109,257.26,259.2,256.11,258.73,19300,258.73,1.0
19870112,258.72,261.36,257.92,260.3,18420,260.3,1.0
19870113,260.3,260.45,259.21,259.95,17090,259.95,1.0
19870114,259.95,262.72,259.62,262.64,21420,262.64,1.0
19870115,262.65,266.68,262.64,265.49,25310,265.49,1.0
19870116,265.46,267.24,264.31,266.28,21840,266.28,1.0
19870119,266.26,269.34,264.0,269.34,16280,269.34,1.0
19870120,269.34,271.03,267.65,269.04,22480,269.04,1.0
19870121,269.04,270.87,267.35,267.84,18420,267.84,1.0
19870122,267.84,274.05,267.32,273.91,18870,273.91,1.0
19870123,273.91,280.96,268.41,270.1,30240,270.1,1.0
19870126,270.1,270.4,267.73,269.61,13890,269.61,1.0
19870127,269.61,274.31,269.61,273.75,19230,273.75,1.0
19870128,273.75,275.71,273.03,275.4,19580,275.4,1.0
19870129,275.4,276.85,272.54,274.24,20530,274.24,1.0
19870130,274.24,274.24,271.38,274.08,16340,274.08,1.0
19870202,274.08,277.35,273.16,276.45,17740,276.45,1.0
19870203,276.45,277.83,275.84,275.99,19810,275.99,1.0
19870204,275.99,279.65,275.35,279.64,22240,279.64,1.0
